time	V(ina)	V(out_y)	V(sel)	V(selb)
1.302363730826453e-08	5.000000e+00	3.341035e+00	0.000000e+00	5.000000e+00
1.306269980826453e-08	5.000000e+00	3.341186e+00	0.000000e+00	5.000000e+00
1.310176230826453e-08	5.000000e+00	3.341340e+00	0.000000e+00	5.000000e+00
1.314082480826453e-08	5.000000e+00	3.341485e+00	0.000000e+00	5.000000e+00
1.317988730826453e-08	5.000000e+00	3.341634e+00	0.000000e+00	5.000000e+00
1.321894980826453e-08	5.000000e+00	3.341773e+00	0.000000e+00	5.000000e+00
1.325801230826453e-08	5.000000e+00	3.341917e+00	0.000000e+00	5.000000e+00
1.329707480826453e-08	5.000000e+00	3.342051e+00	0.000000e+00	5.000000e+00
1.333613730826453e-08	5.000000e+00	3.342190e+00	0.000000e+00	5.000000e+00
1.337519980826453e-08	5.000000e+00	3.342319e+00	0.000000e+00	5.000000e+00
1.341426230826453e-08	5.000000e+00	3.342453e+00	0.000000e+00	5.000000e+00
1.345332480826453e-08	5.000000e+00	3.342579e+00	0.000000e+00	5.000000e+00
1.349238730826453e-08	5.000000e+00	3.342709e+00	0.000000e+00	5.000000e+00
1.353144980826453e-08	5.000000e+00	3.342830e+00	0.000000e+00	5.000000e+00
1.357051230826453e-08	5.000000e+00	3.342956e+00	0.000000e+00	5.000000e+00
1.360957480826453e-08	5.000000e+00	3.343073e+00	0.000000e+00	5.000000e+00
1.364863730826453e-08	5.000000e+00	3.343195e+00	0.000000e+00	5.000000e+00
1.368769980826453e-08	5.000000e+00	3.343309e+00	0.000000e+00	5.000000e+00
1.372676230826453e-08	5.000000e+00	3.343428e+00	0.000000e+00	5.000000e+00
1.376582480826452e-08	5.000000e+00	3.343538e+00	0.000000e+00	5.000000e+00
1.380488730826452e-08	5.000000e+00	3.343653e+00	0.000000e+00	5.000000e+00
1.384394980826452e-08	5.000000e+00	3.343760e+00	0.000000e+00	5.000000e+00
1.388301230826452e-08	5.000000e+00	3.343873e+00	0.000000e+00	5.000000e+00
1.392207480826452e-08	5.000000e+00	3.343977e+00	0.000000e+00	5.000000e+00
1.396113730826452e-08	5.000000e+00	3.344086e+00	0.000000e+00	5.000000e+00
1.400019980826452e-08	5.000000e+00	3.344187e+00	0.000000e+00	5.000000e+00
1.403926230826452e-08	5.000000e+00	3.344293e+00	0.000000e+00	5.000000e+00
1.407832480826452e-08	5.000000e+00	3.344392e+00	0.000000e+00	5.000000e+00
1.411738730826452e-08	5.000000e+00	3.344496e+00	0.000000e+00	5.000000e+00
1.415644980826452e-08	5.000000e+00	3.344592e+00	0.000000e+00	5.000000e+00
1.419551230826452e-08	5.000000e+00	3.344693e+00	0.000000e+00	5.000000e+00
1.423457480826452e-08	5.000000e+00	3.344786e+00	0.000000e+00	5.000000e+00
1.427363730826452e-08	5.000000e+00	3.344885e+00	0.000000e+00	5.000000e+00
1.431269980826452e-08	5.000000e+00	3.344976e+00	0.000000e+00	5.000000e+00
1.435176230826452e-08	5.000000e+00	3.345073e+00	0.000000e+00	5.000000e+00
1.439082480826452e-08	5.000000e+00	3.345162e+00	0.000000e+00	5.000000e+00
1.442988730826452e-08	5.000000e+00	3.345256e+00	0.000000e+00	5.000000e+00
1.446894980826452e-08	5.000000e+00	3.345343e+00	0.000000e+00	5.000000e+00
1.450801230826452e-08	5.000000e+00	3.345435e+00	0.000000e+00	5.000000e+00
1.454707480826452e-08	5.000000e+00	3.345520e+00	0.000000e+00	5.000000e+00
1.458613730826452e-08	5.000000e+00	3.345609e+00	0.000000e+00	5.000000e+00
1.462519980826452e-08	5.000000e+00	3.345693e+00	0.000000e+00	5.000000e+00
1.466426230826452e-08	5.000000e+00	3.345781e+00	0.000000e+00	5.000000e+00
1.470332480826452e-08	5.000000e+00	3.345862e+00	0.000000e+00	5.000000e+00
1.474238730826452e-08	5.000000e+00	3.345948e+00	0.000000e+00	5.000000e+00
1.478144980826451e-08	5.000000e+00	3.346028e+00	0.000000e+00	5.000000e+00
1.482051230826451e-08	5.000000e+00	3.346112e+00	0.000000e+00	5.000000e+00
1.485957480826451e-08	5.000000e+00	3.346190e+00	0.000000e+00	5.000000e+00
1.489863730826451e-08	5.000000e+00	3.346272e+00	0.000000e+00	5.000000e+00
1.493769980826452e-08	5.000000e+00	3.346349e+00	0.000000e+00	5.000000e+00
1.497676230826451e-08	5.000000e+00	3.346430e+00	0.000000e+00	5.000000e+00
1.501582480826451e-08	5.000000e+00	3.346504e+00	0.000000e+00	5.000000e+00
1.505488730826451e-08	5.000000e+00	3.346584e+00	0.000000e+00	5.000000e+00
1.509394980826451e-08	5.000000e+00	3.346657e+00	0.000000e+00	5.000000e+00
1.513301230826451e-08	5.000000e+00	3.346735e+00	0.000000e+00	5.000000e+00
1.517207480826451e-08	5.000000e+00	3.346807e+00	0.000000e+00	5.000000e+00
1.521113730826451e-08	5.000000e+00	3.346884e+00	0.000000e+00	5.000000e+00
1.525019980826451e-08	5.000000e+00	3.346954e+00	0.000000e+00	5.000000e+00
1.528926230826451e-08	5.000000e+00	3.347029e+00	0.000000e+00	5.000000e+00
1.532832480826451e-08	5.000000e+00	3.347098e+00	0.000000e+00	5.000000e+00
1.536738730826451e-08	5.000000e+00	3.347172e+00	0.000000e+00	5.000000e+00
1.540644980826451e-08	5.000000e+00	3.347239e+00	0.000000e+00	5.000000e+00
1.544551230826451e-08	5.000000e+00	3.347312e+00	0.000000e+00	5.000000e+00
1.548457480826451e-08	5.000000e+00	3.347378e+00	0.000000e+00	5.000000e+00
1.552363730826451e-08	5.000000e+00	3.347450e+00	0.000000e+00	5.000000e+00
1.556269980826451e-08	5.000000e+00	3.347515e+00	0.000000e+00	5.000000e+00
1.560176230826451e-08	5.000000e+00	3.347585e+00	0.000000e+00	5.000000e+00
1.564082480826451e-08	5.000000e+00	3.347649e+00	0.000000e+00	5.000000e+00
1.567988730826451e-08	5.000000e+00	3.347718e+00	0.000000e+00	5.000000e+00
1.571894980826451e-08	5.000000e+00	3.347781e+00	0.000000e+00	5.000000e+00
1.575801230826451e-08	5.000000e+00	3.347849e+00	0.000000e+00	5.000000e+00
1.579707480826451e-08	5.000000e+00	3.347911e+00	0.000000e+00	5.000000e+00
1.583613730826451e-08	5.000000e+00	3.347978e+00	0.000000e+00	5.000000e+00
1.587519980826451e-08	5.000000e+00	3.348039e+00	0.000000e+00	5.000000e+00
1.591426230826451e-08	5.000000e+00	3.348104e+00	0.000000e+00	5.000000e+00
1.595332480826451e-08	5.000000e+00	3.348164e+00	0.000000e+00	5.000000e+00
1.599238730826451e-08	5.000000e+00	3.348229e+00	0.000000e+00	5.000000e+00
1.603144980826450e-08	5.000000e+00	3.348288e+00	0.000000e+00	5.000000e+00
1.607051230826450e-08	5.000000e+00	3.348352e+00	0.000000e+00	5.000000e+00
1.610000000000000e-08	5.000000e+00	3.348395e+00	0.000000e+00	5.000000e+00
1.610294876917355e-08	5.000000e+00	3.354807e+00	1.474385e-01	5.000000e+00
1.610884630752065e-08	5.000000e+00	3.367731e+00	4.423154e-01	5.000000e+00
1.612064138421485e-08	5.000000e+00	3.393575e+00	1.032069e+00	5.000000e+00
1.614423153760325e-08	5.000000e+00	3.445258e+00	2.211577e+00	5.000000e+00
1.618329403760325e-08	5.000000e+00	3.530839e+00	4.164702e+00	5.000000e+00
1.620000000000000e-08	5.000000e+00	3.627080e+00	5.000000e+00	5.000000e+00
1.620167059623968e-08	5.000000e+00	3.626640e+00	5.000000e+00	4.916470e+00
1.620501178871903e-08	5.000000e+00	3.625797e+00	5.000000e+00	4.749411e+00
1.621169417367772e-08	5.000000e+00	3.625405e+00	5.000000e+00	4.415291e+00
1.622505894359513e-08	5.000000e+00	3.629805e+00	5.000000e+00	3.747053e+00
1.624262085498573e-08	5.000000e+00	3.738383e+00	5.000000e+00	2.868957e+00
1.626862865423059e-08	5.000000e+00	4.097863e+00	5.000000e+00	1.568567e+00
1.630000000000000e-08	5.000000e+00	4.527560e+00	5.000000e+00	7.993606e-14
1.630313713457694e-08	5.000000e+00	4.577275e+00	5.000000e+00	0.000000e+00
1.630941140373083e-08	5.000000e+00	4.666903e+00	5.000000e+00	0.000000e+00
1.632195994203859e-08	5.000000e+00	4.795651e+00	5.000000e+00	0.000000e+00
1.634705701865412e-08	5.000000e+00	4.929014e+00	5.000000e+00	0.000000e+00
1.638611951865412e-08	5.000000e+00	4.990392e+00	5.000000e+00	0.000000e+00
1.642518201865412e-08	5.000000e+00	4.998721e+00	5.000000e+00	0.000000e+00
1.646424451865412e-08	5.000000e+00	4.999833e+00	5.000000e+00	0.000000e+00
1.650330701865412e-08	5.000000e+00	4.999976e+00	5.000000e+00	0.000000e+00
1.654236951865412e-08	5.000000e+00	4.999999e+00	5.000000e+00	0.000000e+00
1.658143201865412e-08	5.000000e+00	4.999998e+00	5.000000e+00	0.000000e+00
1.662049451865412e-08	5.000000e+00	5.000002e+00	5.000000e+00	0.000000e+00
1.665955701865412e-08	5.000000e+00	4.999998e+00	5.000000e+00	0.000000e+00
1.669861951865412e-08	5.000000e+00	5.000002e+00	5.000000e+00	0.000000e+00
1.673768201865412e-08	5.000000e+00	4.999998e+00	5.000000e+00	0.000000e+00
1.677674451865412e-08	5.000000e+00	5.000002e+00	5.000000e+00	0.000000e+00
1.681580701865412e-08	5.000000e+00	4.999998e+00	5.000000e+00	0.000000e+00
1.685486951865412e-08	5.000000e+00	5.000002e+00	5.000000e+00	0.000000e+00
1.689393201865412e-08	5.000000e+00	4.999998e+00	5.000000e+00	0.000000e+00
1.693299451865412e-08	5.000000e+00	5.000002e+00	5.000000e+00	0.000000e+00
1.697205701865412e-08	5.000000e+00	4.999998e+00	5.000000e+00	0.000000e+00
1.701111951865412e-08	5.000000e+00	5.000002e+00	5.000000e+00	0.000000e+00
1.705018201865412e-08	5.000000e+00	4.999998e+00	5.000000e+00	0.000000e+00
1.708924451865412e-08	5.000000e+00	5.000002e+00	5.000000e+00	0.000000e+00
1.712830701865412e-08	5.000000e+00	4.999998e+00	5.000000e+00	0.000000e+00
1.716736951865412e-08	5.000000e+00	5.000002e+00	5.000000e+00	0.000000e+00
1.720643201865411e-08	5.000000e+00	4.999998e+00	5.000000e+00	0.000000e+00
1.724549451865411e-08	5.000000e+00	5.000002e+00	5.000000e+00	0.000000e+00
1.728455701865411e-08	5.000000e+00	4.999998e+00	5.000000e+00	0.000000e+00
1.732361951865411e-08	5.000000e+00	5.000002e+00	5.000000e+00	0.000000e+00
1.736268201865411e-08	5.000000e+00	4.999998e+00	5.000000e+00	0.000000e+00
1.740174451865411e-08	5.000000e+00	5.000002e+00	5.000000e+00	0.000000e+00
1.744080701865411e-08	5.000000e+00	4.999998e+00	5.000000e+00	0.000000e+00
1.747986951865411e-08	5.000000e+00	5.000002e+00	5.000000e+00	0.000000e+00
1.751893201865411e-08	5.000000e+00	4.999998e+00	5.000000e+00	0.000000e+00
1.755799451865411e-08	5.000000e+00	5.000002e+00	5.000000e+00	0.000000e+00
1.759705701865411e-08	5.000000e+00	4.999998e+00	5.000000e+00	0.000000e+00
1.763611951865411e-08	5.000000e+00	5.000002e+00	5.000000e+00	0.000000e+00
1.767518201865411e-08	5.000000e+00	4.999998e+00	5.000000e+00	0.000000e+00
1.771424451865411e-08	5.000000e+00	5.000002e+00	5.000000e+00	0.000000e+00
1.775330701865411e-08	5.000000e+00	4.999998e+00	5.000000e+00	0.000000e+00
1.779236951865411e-08	5.000000e+00	5.000002e+00	5.000000e+00	0.000000e+00
1.783143201865411e-08	5.000000e+00	4.999998e+00	5.000000e+00	0.000000e+00
1.787049451865411e-08	5.000000e+00	5.000002e+00	5.000000e+00	0.000000e+00
1.790955701865411e-08	5.000000e+00	4.999998e+00	5.000000e+00	0.000000e+00
1.794861951865411e-08	5.000000e+00	5.000002e+00	5.000000e+00	0.000000e+00
1.798768201865411e-08	5.000000e+00	4.999998e+00	5.000000e+00	0.000000e+00
1.802674451865411e-08	5.000000e+00	5.000002e+00	5.000000e+00	0.000000e+00
1.806580701865411e-08	5.000000e+00	4.999998e+00	5.000000e+00	0.000000e+00
1.810486951865411e-08	5.000000e+00	5.000002e+00	5.000000e+00	0.000000e+00
1.814393201865411e-08	5.000000e+00	4.999998e+00	5.000000e+00	0.000000e+00
1.818299451865411e-08	5.000000e+00	5.000002e+00	5.000000e+00	0.000000e+00
1.822205701865410e-08	5.000000e+00	4.999998e+00	5.000000e+00	0.000000e+00
1.826111951865410e-08	5.000000e+00	5.000002e+00	5.000000e+00	0.000000e+00
1.830018201865410e-08	5.000000e+00	4.999998e+00	5.000000e+00	0.000000e+00
1.833924451865410e-08	5.000000e+00	5.000002e+00	5.000000e+00	0.000000e+00
1.837830701865410e-08	5.000000e+00	4.999998e+00	5.000000e+00	0.000000e+00
1.841736951865410e-08	5.000000e+00	5.000002e+00	5.000000e+00	0.000000e+00
1.845643201865410e-08	5.000000e+00	4.999998e+00	5.000000e+00	0.000000e+00
1.849549451865410e-08	5.000000e+00	5.000002e+00	5.000000e+00	0.000000e+00
1.853455701865410e-08	5.000000e+00	4.999998e+00	5.000000e+00	0.000000e+00
1.857361951865410e-08	5.000000e+00	5.000002e+00	5.000000e+00	0.000000e+00
1.861268201865410e-08	5.000000e+00	4.999998e+00	5.000000e+00	0.000000e+00
1.865174451865410e-08	5.000000e+00	5.000002e+00	5.000000e+00	0.000000e+00
1.869080701865410e-08	5.000000e+00	4.999998e+00	5.000000e+00	0.000000e+00
1.872986951865410e-08	5.000000e+00	5.000002e+00	5.000000e+00	0.000000e+00
1.876893201865410e-08	5.000000e+00	4.999998e+00	5.000000e+00	0.000000e+00
1.880799451865410e-08	5.000000e+00	5.000001e+00	5.000000e+00	0.000000e+00
1.884705701865410e-08	5.000000e+00	4.999998e+00	5.000000e+00	0.000000e+00
1.888611951865410e-08	5.000000e+00	5.000001e+00	5.000000e+00	0.000000e+00
1.892518201865410e-08	5.000000e+00	4.999998e+00	5.000000e+00	0.000000e+00
1.896424451865410e-08	5.000000e+00	5.000001e+00	5.000000e+00	0.000000e+00
1.900330701865410e-08	5.000000e+00	4.999998e+00	5.000000e+00	0.000000e+00
1.904236951865410e-08	5.000000e+00	5.000001e+00	5.000000e+00	0.000000e+00
1.908143201865410e-08	5.000000e+00	4.999998e+00	5.000000e+00	0.000000e+00
1.912049451865410e-08	5.000000e+00	5.000001e+00	5.000000e+00	0.000000e+00
1.915955701865410e-08	5.000000e+00	4.999998e+00	5.000000e+00	0.000000e+00
1.919861951865410e-08	5.000000e+00	5.000001e+00	5.000000e+00	0.000000e+00
1.923768201865410e-08	5.000000e+00	4.999999e+00	5.000000e+00	0.000000e+00
1.927674451865409e-08	5.000000e+00	5.000001e+00	5.000000e+00	0.000000e+00
1.931580701865409e-08	5.000000e+00	4.999999e+00	5.000000e+00	0.000000e+00
1.935486951865409e-08	5.000000e+00	5.000001e+00	5.000000e+00	0.000000e+00
1.939393201865409e-08	5.000000e+00	4.999999e+00	5.000000e+00	0.000000e+00
1.943299451865409e-08	5.000000e+00	5.000001e+00	5.000000e+00	0.000000e+00
1.947205701865409e-08	5.000000e+00	4.999999e+00	5.000000e+00	0.000000e+00
1.951111951865409e-08	5.000000e+00	5.000001e+00	5.000000e+00	0.000000e+00
1.955018201865409e-08	5.000000e+00	4.999999e+00	5.000000e+00	0.000000e+00
1.958924451865409e-08	5.000000e+00	5.000001e+00	5.000000e+00	0.000000e+00
1.962830701865409e-08	5.000000e+00	4.999999e+00	5.000000e+00	0.000000e+00
1.966736951865409e-08	5.000000e+00	5.000001e+00	5.000000e+00	0.000000e+00
1.970643201865409e-08	5.000000e+00	4.999999e+00	5.000000e+00	0.000000e+00
1.974549451865409e-08	5.000000e+00	5.000001e+00	5.000000e+00	0.000000e+00
1.978455701865409e-08	5.000000e+00	4.999999e+00	5.000000e+00	0.000000e+00
1.982361951865409e-08	5.000000e+00	5.000001e+00	5.000000e+00	0.000000e+00
1.986268201865409e-08	5.000000e+00	4.999999e+00	5.000000e+00	0.000000e+00
1.990174451865409e-08	5.000000e+00	5.000001e+00	5.000000e+00	0.000000e+00
1.994080701865409e-08	5.000000e+00	4.999999e+00	5.000000e+00	0.000000e+00
1.997986951865409e-08	5.000000e+00	5.000001e+00	5.000000e+00	0.000000e+00
2.001893201865409e-08	5.000000e+00	4.999999e+00	5.000000e+00	0.000000e+00
2.005799451865409e-08	5.000000e+00	5.000001e+00	5.000000e+00	0.000000e+00
2.009705701865409e-08	5.000000e+00	4.999999e+00	5.000000e+00	0.000000e+00
2.013611951865409e-08	5.000000e+00	5.000001e+00	5.000000e+00	0.000000e+00
2.017518201865409e-08	5.000000e+00	4.999999e+00	5.000000e+00	0.000000e+00
2.021424451865409e-08	5.000000e+00	5.000001e+00	5.000000e+00	0.000000e+00
2.025330701865409e-08	5.000000e+00	4.999999e+00	5.000000e+00	0.000000e+00
2.029236951865409e-08	5.000000e+00	5.000001e+00	5.000000e+00	0.000000e+00
2.033143201865408e-08	5.000000e+00	4.999999e+00	5.000000e+00	0.000000e+00
2.037049451865408e-08	5.000000e+00	5.000001e+00	5.000000e+00	0.000000e+00
2.040955701865408e-08	5.000000e+00	4.999999e+00	5.000000e+00	0.000000e+00
2.044861951865408e-08	5.000000e+00	5.000001e+00	5.000000e+00	0.000000e+00
2.048768201865408e-08	5.000000e+00	4.999999e+00	5.000000e+00	0.000000e+00
2.052674451865408e-08	5.000000e+00	5.000001e+00	5.000000e+00	0.000000e+00
2.056580701865408e-08	5.000000e+00	4.999999e+00	5.000000e+00	0.000000e+00
2.060486951865408e-08	5.000000e+00	5.000001e+00	5.000000e+00	0.000000e+00
2.064393201865408e-08	5.000000e+00	4.999999e+00	5.000000e+00	0.000000e+00
2.068299451865408e-08	5.000000e+00	5.000001e+00	5.000000e+00	0.000000e+00
2.072205701865408e-08	5.000000e+00	4.999999e+00	5.000000e+00	0.000000e+00
2.076111951865408e-08	5.000000e+00	5.000001e+00	5.000000e+00	0.000000e+00
2.080018201865408e-08	5.000000e+00	4.999999e+00	5.000000e+00	0.000000e+00
2.083924451865408e-08	5.000000e+00	5.000001e+00	5.000000e+00	0.000000e+00
2.087830701865408e-08	5.000000e+00	4.999999e+00	5.000000e+00	0.000000e+00
2.091736951865408e-08	5.000000e+00	5.000001e+00	5.000000e+00	0.000000e+00
2.095643201865408e-08	5.000000e+00	4.999999e+00	5.000000e+00	0.000000e+00
2.099549451865408e-08	5.000000e+00	5.000001e+00	5.000000e+00	0.000000e+00
2.103455701865408e-08	5.000000e+00	4.999999e+00	5.000000e+00	0.000000e+00
2.107361951865408e-08	5.000000e+00	5.000001e+00	5.000000e+00	0.000000e+00
2.111268201865408e-08	5.000000e+00	4.999999e+00	5.000000e+00	0.000000e+00
2.115174451865408e-08	5.000000e+00	5.000001e+00	5.000000e+00	0.000000e+00
2.119080701865408e-08	5.000000e+00	4.999999e+00	5.000000e+00	0.000000e+00
2.120000000000000e-08	5.000000e+00	5.000001e+00	5.000000e+00	0.000000e+00
2.120091929813459e-08	4.954035e+00	4.990215e+00	5.000000e+00	0.000000e+00
2.120275789440378e-08	4.862105e+00	4.968445e+00	5.000000e+00	0.000000e+00
2.120643508694215e-08	4.678246e+00	4.911180e+00	5.000000e+00	0.000000e+00
2.121378947201889e-08	4.310526e+00	4.752556e+00	5.000000e+00	0.000000e+00
2.122849824217237e-08	3.575088e+00	4.310949e+00	5.000000e+00	0.000000e+00
2.125043067244519e-08	2.478466e+00	3.317907e+00	5.000000e+00	0.000000e+00
2.128027292104371e-08	9.863539e-01	1.700733e+00	5.000000e+00	0.000000e+00
2.130000000000000e-08	1.216804e-13	6.861886e-01	5.000000e+00	0.000000e+00
2.130197270789563e-08	0.000000e+00	6.180334e-01	5.000000e+00	9.863540e-02
2.130591812368689e-08	0.000000e+00	4.961745e-01	5.000000e+00	2.959062e-01
2.131380895526940e-08	0.000000e+00	3.249313e-01	5.000000e+00	6.904477e-01
2.132959061843444e-08	0.000000e+00	1.638389e-01	5.000000e+00	1.479531e+00
2.135509485665002e-08	0.000000e+00	9.381049e-02	5.000000e+00	2.754743e+00
2.137888644478053e-08	0.000000e+00	8.608899e-02	5.000000e+00	3.944322e+00
2.140000000000000e-08	0.000000e+00	8.469475e-02	5.000000e+00	5.000000e+00
2.140211135552195e-08	0.000000e+00	6.442248e-02	4.894432e+00	5.000000e+00
2.140633406656584e-08	0.000000e+00	2.850031e-02	4.683297e+00	5.000000e+00
2.141477948865363e-08	0.000000e+00	-2.044057e-02	4.261025e+00	5.000000e+00
2.143167033282921e-08	0.000000e+00	-6.830882e-02	3.416483e+00	5.000000e+00
2.146348933394416e-08	0.000000e+00	-1.085278e-01	1.825533e+00	5.000000e+00
2.150000000000000e-08	0.000000e+00	-1.776146e-01	0.000000e+00	5.000000e+00
2.150365106660559e-08	0.000000e+00	-1.776603e-01	0.000000e+00	5.000000e+00
2.151095319981676e-08	0.000000e+00	-1.776609e-01	0.000000e+00	5.000000e+00
2.152555746623910e-08	0.000000e+00	-1.776603e-01	0.000000e+00	5.000000e+00
2.155476599908377e-08	0.000000e+00	-1.776609e-01	0.000000e+00	5.000000e+00
2.159382849908377e-08	0.000000e+00	-1.776603e-01	0.000000e+00	5.000000e+00
2.163289099908377e-08	0.000000e+00	-1.776609e-01	0.000000e+00	5.000000e+00
2.167195349908377e-08	0.000000e+00	-1.776603e-01	0.000000e+00	5.000000e+00
2.171101599908377e-08	0.000000e+00	-1.776609e-01	0.000000e+00	5.000000e+00
2.175007849908377e-08	0.000000e+00	-1.776603e-01	0.000000e+00	5.000000e+00
2.178914099908377e-08	0.000000e+00	-1.776609e-01	0.000000e+00	5.000000e+00
2.182820349908377e-08	0.000000e+00	-1.776603e-01	0.000000e+00	5.000000e+00
2.186726599908377e-08	0.000000e+00	-1.776609e-01	0.000000e+00	5.000000e+00
2.190632849908377e-08	0.000000e+00	-1.776603e-01	0.000000e+00	5.000000e+00
2.194539099908377e-08	0.000000e+00	-1.776609e-01	0.000000e+00	5.000000e+00
2.198445349908377e-08	0.000000e+00	-1.776603e-01	0.000000e+00	5.000000e+00
2.202351599908377e-08	0.000000e+00	-1.776609e-01	0.000000e+00	5.000000e+00
2.206257849908377e-08	0.000000e+00	-1.776603e-01	0.000000e+00	5.000000e+00
2.210164099908376e-08	0.000000e+00	-1.776608e-01	0.000000e+00	5.000000e+00
2.214070349908376e-08	0.000000e+00	-1.776603e-01	0.000000e+00	5.000000e+00
2.217976599908376e-08	0.000000e+00	-1.776608e-01	0.000000e+00	5.000000e+00
2.221882849908376e-08	0.000000e+00	-1.776603e-01	0.000000e+00	5.000000e+00
2.225789099908376e-08	0.000000e+00	-1.776608e-01	0.000000e+00	5.000000e+00
2.229695349908376e-08	0.000000e+00	-1.776603e-01	0.000000e+00	5.000000e+00
2.233601599908376e-08	0.000000e+00	-1.776608e-01	0.000000e+00	5.000000e+00
2.237507849908376e-08	0.000000e+00	-1.776603e-01	0.000000e+00	5.000000e+00
2.241414099908376e-08	0.000000e+00	-1.776608e-01	0.000000e+00	5.000000e+00
2.245320349908376e-08	0.000000e+00	-1.776603e-01	0.000000e+00	5.000000e+00
2.249226599908376e-08	0.000000e+00	-1.776608e-01	0.000000e+00	5.000000e+00
2.253132849908376e-08	0.000000e+00	-1.776603e-01	0.000000e+00	5.000000e+00
2.257039099908376e-08	0.000000e+00	-1.776608e-01	0.000000e+00	5.000000e+00
2.260945349908376e-08	0.000000e+00	-1.776603e-01	0.000000e+00	5.000000e+00
2.264851599908376e-08	0.000000e+00	-1.776608e-01	0.000000e+00	5.000000e+00
2.268757849908376e-08	0.000000e+00	-1.776603e-01	0.000000e+00	5.000000e+00
2.272664099908376e-08	0.000000e+00	-1.776608e-01	0.000000e+00	5.000000e+00
2.276570349908376e-08	0.000000e+00	-1.776603e-01	0.000000e+00	5.000000e+00
2.280476599908376e-08	0.000000e+00	-1.776608e-01	0.000000e+00	5.000000e+00
2.284382849908376e-08	0.000000e+00	-1.776603e-01	0.000000e+00	5.000000e+00
2.288289099908376e-08	0.000000e+00	-1.776608e-01	0.000000e+00	5.000000e+00
2.292195349908376e-08	0.000000e+00	-1.776603e-01	0.000000e+00	5.000000e+00
2.296101599908376e-08	0.000000e+00	-1.776608e-01	0.000000e+00	5.000000e+00
2.300007849908376e-08	0.000000e+00	-1.776603e-01	0.000000e+00	5.000000e+00
2.303914099908376e-08	0.000000e+00	-1.776608e-01	0.000000e+00	5.000000e+00
2.307820349908376e-08	0.000000e+00	-1.776603e-01	0.000000e+00	5.000000e+00
2.311726599908376e-08	0.000000e+00	-1.776608e-01	0.000000e+00	5.000000e+00
2.315632849908375e-08	0.000000e+00	-1.776603e-01	0.000000e+00	5.000000e+00
2.319539099908375e-08	0.000000e+00	-1.776607e-01	0.000000e+00	5.000000e+00
2.323445349908375e-08	0.000000e+00	-1.776603e-01	0.000000e+00	5.000000e+00
2.327351599908375e-08	0.000000e+00	-1.776607e-01	0.000000e+00	5.000000e+00
2.331257849908375e-08	0.000000e+00	-1.776603e-01	0.000000e+00	5.000000e+00
2.335164099908375e-08	0.000000e+00	-1.776607e-01	0.000000e+00	5.000000e+00
2.339070349908375e-08	0.000000e+00	-1.776603e-01	0.000000e+00	5.000000e+00
2.342976599908375e-08	0.000000e+00	-1.776607e-01	0.000000e+00	5.000000e+00
2.346882849908375e-08	0.000000e+00	-1.776602e-01	0.000000e+00	5.000000e+00
2.350789099908375e-08	0.000000e+00	-1.776607e-01	0.000000e+00	5.000000e+00
2.354695349908375e-08	0.000000e+00	-1.776602e-01	0.000000e+00	5.000000e+00
2.358601599908375e-08	0.000000e+00	-1.776607e-01	0.000000e+00	5.000000e+00
2.362507849908375e-08	0.000000e+00	-1.776602e-01	0.000000e+00	5.000000e+00
2.366414099908375e-08	0.000000e+00	-1.776607e-01	0.000000e+00	5.000000e+00
2.370320349908375e-08	0.000000e+00	-1.776602e-01	0.000000e+00	5.000000e+00
2.374226599908375e-08	0.000000e+00	-1.776607e-01	0.000000e+00	5.000000e+00
2.378132849908375e-08	0.000000e+00	-1.776602e-01	0.000000e+00	5.000000e+00
2.382039099908375e-08	0.000000e+00	-1.776607e-01	0.000000e+00	5.000000e+00
2.385945349908375e-08	0.000000e+00	-1.776602e-01	0.000000e+00	5.000000e+00
2.389851599908375e-08	0.000000e+00	-1.776607e-01	0.000000e+00	5.000000e+00
2.393757849908375e-08	0.000000e+00	-1.776602e-01	0.000000e+00	5.000000e+00
2.397664099908375e-08	0.000000e+00	-1.776607e-01	0.000000e+00	5.000000e+00
2.401570349908375e-08	0.000000e+00	-1.776602e-01	0.000000e+00	5.000000e+00
2.405476599908375e-08	0.000000e+00	-1.776607e-01	0.000000e+00	5.000000e+00
2.409382849908375e-08	0.000000e+00	-1.776602e-01	0.000000e+00	5.000000e+00
2.413289099908375e-08	0.000000e+00	-1.776607e-01	0.000000e+00	5.000000e+00
2.417195349908374e-08	0.000000e+00	-1.776602e-01	0.000000e+00	5.000000e+00
2.421101599908374e-08	0.000000e+00	-1.776607e-01	0.000000e+00	5.000000e+00
2.425007849908374e-08	0.000000e+00	-1.776602e-01	0.000000e+00	5.000000e+00
2.428914099908374e-08	0.000000e+00	-1.776607e-01	0.000000e+00	5.000000e+00
2.432820349908374e-08	0.000000e+00	-1.776602e-01	0.000000e+00	5.000000e+00
2.436726599908374e-08	0.000000e+00	-1.776607e-01	0.000000e+00	5.000000e+00
2.440632849908374e-08	0.000000e+00	-1.776602e-01	0.000000e+00	5.000000e+00
2.444539099908374e-08	0.000000e+00	-1.776606e-01	0.000000e+00	5.000000e+00
2.448445349908374e-08	0.000000e+00	-1.776602e-01	0.000000e+00	5.000000e+00
2.452351599908374e-08	0.000000e+00	-1.776606e-01	0.000000e+00	5.000000e+00
