time	V(clk)	V(clkb)	V(ind)	V(outq)
1.055307621353735e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.952269e+00
1.058611373254629e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.974298e+00
1.062209162078112e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.986702e+00
1.066115412078112e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.993222e+00
1.070021662078112e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.996107e+00
1.073927912078112e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.997685e+00
1.077834162078112e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.998424e+00
1.081740412078112e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.999011e+00
1.085646662078112e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.999249e+00
1.089552912078112e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.999550e+00
1.093459162078112e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.999616e+00
1.097365412078112e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.999801e+00
1.101271662078112e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.999792e+00
1.105177912078112e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.999922e+00
1.109084162078112e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.999878e+00
1.112990412078112e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.999981e+00
1.116896662078112e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.999921e+00
1.120802912078112e-08	5.000000e+00	0.000000e+00	5.000000e+00	5.000009e+00
1.124709162078112e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.999943e+00
1.128615412078112e-08	5.000000e+00	0.000000e+00	5.000000e+00	5.000022e+00
1.132521662078112e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.999953e+00
1.136427912078112e-08	5.000000e+00	0.000000e+00	5.000000e+00	5.000029e+00
1.140334162078112e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.999960e+00
1.144240412078112e-08	5.000000e+00	0.000000e+00	5.000000e+00	5.000031e+00
1.148146662078112e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.999963e+00
1.152052912078112e-08	5.000000e+00	0.000000e+00	5.000000e+00	5.000032e+00
1.155959162078112e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.999965e+00
1.159865412078112e-08	5.000000e+00	0.000000e+00	5.000000e+00	5.000032e+00
1.163771662078111e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.999967e+00
1.167677912078111e-08	5.000000e+00	0.000000e+00	5.000000e+00	5.000032e+00
1.171584162078111e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.999968e+00
1.175490412078111e-08	5.000000e+00	0.000000e+00	5.000000e+00	5.000031e+00
1.179396662078111e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.999969e+00
1.183302912078111e-08	5.000000e+00	0.000000e+00	5.000000e+00	5.000031e+00
1.187209162078111e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.999970e+00
1.191115412078111e-08	5.000000e+00	0.000000e+00	5.000000e+00	5.000030e+00
1.195021662078111e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.999971e+00
1.198927912078111e-08	5.000000e+00	0.000000e+00	5.000000e+00	5.000029e+00
1.202834162078111e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.999971e+00
1.206740412078111e-08	5.000000e+00	0.000000e+00	5.000000e+00	5.000028e+00
1.210000000000000e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.999972e+00
1.210325958792189e-08	5.000000e+00	0.000000e+00	4.837020e+00	4.999909e+00
1.210977876376567e-08	5.000000e+00	0.000000e+00	4.511062e+00	4.999585e+00
1.212281711545322e-08	5.000000e+00	0.000000e+00	3.859144e+00	4.998619e+00
1.213729620991324e-08	5.000000e+00	0.000000e+00	3.135190e+00	4.998674e+00
1.215679802035632e-08	5.000000e+00	0.000000e+00	2.160099e+00	5.003201e+00
1.218427451297021e-08	5.000000e+00	0.000000e+00	7.862744e-01	5.020741e+00
1.220000000000000e-08	5.000000e+00	0.000000e+00	1.012523e-13	5.036252e+00
1.220157254870298e-08	5.000000e+00	0.000000e+00	0.000000e+00	5.037987e+00
1.220471764610894e-08	5.000000e+00	0.000000e+00	0.000000e+00	5.041661e+00
1.221100784092085e-08	5.000000e+00	0.000000e+00	0.000000e+00	5.050184e+00
1.222299834207089e-08	5.000000e+00	0.000000e+00	0.000000e+00	5.058938e+00
1.224697934437097e-08	5.000000e+00	0.000000e+00	0.000000e+00	5.015682e+00
1.227764790741247e-08	5.000000e+00	0.000000e+00	0.000000e+00	4.861265e+00
1.231671040741247e-08	5.000000e+00	0.000000e+00	0.000000e+00	4.540467e+00
1.235577290741247e-08	5.000000e+00	0.000000e+00	0.000000e+00	4.041556e+00
1.239483540741247e-08	5.000000e+00	0.000000e+00	0.000000e+00	3.334076e+00
1.243389790741247e-08	5.000000e+00	0.000000e+00	0.000000e+00	2.463306e+00
1.246806946166727e-08	5.000000e+00	0.000000e+00	0.000000e+00	1.642384e+00
1.250303272190815e-08	5.000000e+00	0.000000e+00	0.000000e+00	9.280947e-01
1.253636438173123e-08	5.000000e+00	0.000000e+00	0.000000e+00	5.003010e-01
1.256694521258389e-08	5.000000e+00	0.000000e+00	0.000000e+00	2.919817e-01
1.259997225329715e-08	5.000000e+00	0.000000e+00	0.000000e+00	1.559617e-01
1.263903475329715e-08	5.000000e+00	0.000000e+00	0.000000e+00	6.983821e-02
1.267809725329715e-08	5.000000e+00	0.000000e+00	0.000000e+00	3.119971e-02
1.271715975329715e-08	5.000000e+00	0.000000e+00	0.000000e+00	1.462891e-02
1.275622225329715e-08	5.000000e+00	0.000000e+00	0.000000e+00	7.705857e-03
1.279528475329715e-08	5.000000e+00	0.000000e+00	0.000000e+00	4.440159e-03
1.283434725329715e-08	5.000000e+00	0.000000e+00	0.000000e+00	2.954046e-03
1.287340975329715e-08	5.000000e+00	0.000000e+00	0.000000e+00	1.970832e-03
1.291247225329715e-08	5.000000e+00	0.000000e+00	0.000000e+00	1.499765e-03
1.295153475329715e-08	5.000000e+00	0.000000e+00	0.000000e+00	1.027336e-03
1.299059725329715e-08	5.000000e+00	0.000000e+00	0.000000e+00	8.402654e-04
1.302965975329715e-08	5.000000e+00	0.000000e+00	0.000000e+00	5.543854e-04
1.306872225329715e-08	5.000000e+00	0.000000e+00	0.000000e+00	4.887328e-04
1.310778475329715e-08	5.000000e+00	0.000000e+00	0.000000e+00	2.958619e-04
1.314684725329715e-08	5.000000e+00	0.000000e+00	0.000000e+00	2.922649e-04
1.318590975329715e-08	5.000000e+00	0.000000e+00	0.000000e+00	1.514680e-04
1.322497225329714e-08	5.000000e+00	0.000000e+00	0.000000e+00	1.808858e-04
1.326403475329714e-08	5.000000e+00	0.000000e+00	0.000000e+00	7.059518e-05
1.330309725329714e-08	5.000000e+00	0.000000e+00	0.000000e+00	1.172751e-04
1.334215975329714e-08	5.000000e+00	0.000000e+00	0.000000e+00	2.544307e-05
1.338122225329714e-08	5.000000e+00	0.000000e+00	0.000000e+00	8.064057e-05
1.342028475329714e-08	5.000000e+00	0.000000e+00	0.000000e+00	4.809466e-07
1.345934725329714e-08	5.000000e+00	0.000000e+00	0.000000e+00	6.016485e-05
1.349840975329714e-08	5.000000e+00	0.000000e+00	0.000000e+00	-1.196394e-05
1.353747225329714e-08	5.000000e+00	0.000000e+00	0.000000e+00	4.809598e-05
1.357653475329714e-08	5.000000e+00	0.000000e+00	0.000000e+00	-1.910520e-05
1.361559725329714e-08	5.000000e+00	0.000000e+00	0.000000e+00	4.047064e-05
1.365465975329714e-08	5.000000e+00	0.000000e+00	0.000000e+00	-2.272098e-05
1.369372225329714e-08	5.000000e+00	0.000000e+00	0.000000e+00	3.566765e-05
1.373278475329714e-08	5.000000e+00	0.000000e+00	0.000000e+00	-2.425567e-05
1.377184725329714e-08	5.000000e+00	0.000000e+00	0.000000e+00	3.240335e-05
1.381090975329714e-08	5.000000e+00	0.000000e+00	0.000000e+00	-2.472934e-05
1.384997225329714e-08	5.000000e+00	0.000000e+00	0.000000e+00	3.010435e-05
1.388903475329714e-08	5.000000e+00	0.000000e+00	0.000000e+00	-2.451433e-05
1.392809725329714e-08	5.000000e+00	0.000000e+00	0.000000e+00	2.835286e-05
1.396715975329714e-08	5.000000e+00	0.000000e+00	0.000000e+00	-2.398285e-05
1.400000000000000e-08	5.000000e+00	0.000000e+00	0.000000e+00	2.690571e-05
1.400328402467029e-08	5.000000e+00	0.000000e+00	1.642012e-01	4.388434e-05
1.400985207401086e-08	5.000000e+00	0.000000e+00	4.926037e-01	2.087808e-04
1.402298817269200e-08	5.000000e+00	0.000000e+00	1.149409e+00	8.132399e-04
1.404095464197847e-08	5.000000e+00	0.000000e+00	2.047732e+00	1.200437e-03
1.406420933074079e-08	5.000000e+00	0.000000e+00	3.210467e+00	-3.899260e-04
1.408702278604889e-08	5.000000e+00	0.000000e+00	4.351139e+00	-5.202522e-03
1.410000000000000e-08	5.000000e+00	0.000000e+00	5.000000e+00	-9.630945e-03
1.410129772139511e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.015385e-02
1.410389316418534e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.121773e-02
1.410908404976578e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.337804e-02
1.411946582092667e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.863118e-02
1.413509830347497e-08	5.000000e+00	0.000000e+00	5.000000e+00	-2.842292e-02
1.416636326857156e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.961444e-02
1.420542576857156e-08	5.000000e+00	0.000000e+00	5.000000e+00	1.475928e-01
1.424448826857156e-08	5.000000e+00	0.000000e+00	5.000000e+00	5.277225e-01
1.428355076857156e-08	5.000000e+00	0.000000e+00	5.000000e+00	1.196866e+00
1.432261326857156e-08	5.000000e+00	0.000000e+00	5.000000e+00	2.205845e+00
1.436167576857156e-08	5.000000e+00	0.000000e+00	5.000000e+00	3.356837e+00
1.439157490297393e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.081957e+00
1.442512465520519e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.562931e+00
1.446212799780640e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.792826e+00
1.448817377682465e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.857198e+00
1.451984031911991e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.911185e+00
1.455033203082124e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.947681e+00
1.458219967618312e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.971042e+00
1.461621468599559e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.984605e+00
1.465527718599559e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.992189e+00
1.469433968599559e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.995687e+00
1.473340218599559e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.997385e+00
1.477246468599559e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.998328e+00
1.481152718599559e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.998869e+00
1.485058968599559e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.999237e+00
1.488965218599559e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.999461e+00
1.492871468599559e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.999635e+00
1.496777718599559e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.999734e+00
1.500683968599559e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.999824e+00
1.504590218599559e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.999867e+00
1.508496468599559e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.999917e+00
1.510000000000000e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.999917e+00
1.510150353140044e-08	4.924823e+00	7.517657e-02	5.000000e+00	4.999707e+00
1.510451059420132e-08	4.774470e+00	2.255297e-01	5.000000e+00	4.999263e+00
1.511052471980309e-08	4.473764e+00	5.262360e-01	5.000000e+00	4.998499e+00
1.512255297100661e-08	3.872351e+00	1.127649e+00	5.000000e+00	4.998937e+00
1.513887217468895e-08	3.056391e+00	1.943609e+00	5.000000e+00	5.000202e+00
1.516313311309251e-08	1.843344e+00	3.156656e+00	5.000000e+00	5.000803e+00
1.519569354068454e-08	2.153230e-01	4.784677e+00	5.000000e+00	5.002225e+00
1.520000000000000e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.002729e+00
1.520043064593154e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.002706e+00
1.520129193779464e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.002604e+00
1.520301452152082e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.002372e+00
1.520645968897319e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.001980e+00
1.521335002387793e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.001316e+00
1.522713069368740e-08	0.000000e+00	5.000000e+00	5.000000e+00	5.000444e+00
1.525469203330635e-08	0.000000e+00	5.000000e+00	5.000000e+00	4.999665e+00
1.529375453330635e-08	0.000000e+00	5.000000e+00	5.000000e+00	4.999476e+00
1.533281703330634e-08	0.000000e+00	5.000000e+00	5.000000e+00	4.999553e+00
1.537187953330634e-08	0.000000e+00	5.000000e+00	5.000000e+00	4.999671e+00
1.541094203330634e-08	0.000000e+00	5.000000e+00	5.000000e+00	4.999757e+00
1.545000453330634e-08	0.000000e+00	5.000000e+00	5.000000e+00	4.999832e+00
1.548906703330634e-08	0.000000e+00	5.000000e+00	5.000000e+00	4.999876e+00
1.552812953330634e-08	0.000000e+00	5.000000e+00	5.000000e+00	4.999917e+00
