VIN	V(vout_2)
2.501000000000000e+00	4.346575e+00
2.502000000000000e+00	4.345521e+00
2.503000000000000e+00	4.344464e+00
2.504000000000000e+00	4.343405e+00
2.505000000000000e+00	4.342342e+00
2.506000000000000e+00	4.341277e+00
2.507000000000000e+00	4.340209e+00
2.508000000000000e+00	4.339137e+00
2.509000000000000e+00	4.338063e+00
2.510000000000000e+00	4.336985e+00
2.511000000000000e+00	4.335905e+00
2.512000000000000e+00	4.334821e+00
2.513000000000000e+00	4.333735e+00
2.514000000000000e+00	4.332644e+00
2.515000000000000e+00	4.331552e+00
2.516000000000000e+00	4.330456e+00
2.517000000000000e+00	4.329357e+00
2.518000000000000e+00	4.328254e+00
2.519000000000000e+00	4.327148e+00
2.520000000000000e+00	4.326040e+00
2.521000000000000e+00	4.324928e+00
2.522000000000000e+00	4.323812e+00
2.523000000000000e+00	4.322694e+00
2.524000000000000e+00	4.321572e+00
2.525000000000000e+00	4.320446e+00
2.526000000000000e+00	4.319318e+00
2.527000000000000e+00	4.318186e+00
2.528000000000000e+00	4.317051e+00
2.529000000000000e+00	4.315912e+00
2.530000000000000e+00	4.314770e+00
2.531000000000000e+00	4.313624e+00
2.532000000000000e+00	4.312475e+00
2.533000000000000e+00	4.311322e+00
2.534000000000000e+00	4.310165e+00
2.535000000000000e+00	4.309006e+00
2.536000000000000e+00	4.307842e+00
2.537000000000000e+00	4.306675e+00
2.538000000000000e+00	4.305504e+00
2.539000000000000e+00	4.304330e+00
2.540000000000000e+00	4.303152e+00
2.541000000000000e+00	4.301970e+00
2.542000000000000e+00	4.300785e+00
2.543000000000000e+00	4.299595e+00
2.544000000000000e+00	4.298402e+00
2.545000000000000e+00	4.297205e+00
2.546000000000000e+00	4.296004e+00
2.547000000000000e+00	4.294800e+00
2.548000000000000e+00	4.293591e+00
2.549000000000000e+00	4.292379e+00
2.550000000000000e+00	4.291162e+00
2.551000000000000e+00	4.289942e+00
2.552000000000000e+00	4.288717e+00
2.553000000000000e+00	4.287488e+00
2.554000000000000e+00	4.286256e+00
2.555000000000000e+00	4.285019e+00
2.556000000000000e+00	4.283778e+00
2.557000000000000e+00	4.282533e+00
2.558000000000000e+00	4.281283e+00
2.559000000000000e+00	4.280030e+00
2.560000000000000e+00	4.278772e+00
2.561000000000000e+00	4.277510e+00
2.562000000000000e+00	4.276243e+00
2.563000000000000e+00	4.274972e+00
2.564000000000000e+00	4.273697e+00
2.565000000000000e+00	4.272417e+00
2.566000000000000e+00	4.271133e+00
2.567000000000000e+00	4.269844e+00
2.568000000000000e+00	4.268551e+00
2.569000000000000e+00	4.267253e+00
2.570000000000000e+00	4.265950e+00
2.571000000000000e+00	4.264643e+00
2.572000000000000e+00	4.263331e+00
2.573000000000000e+00	4.262014e+00
2.574000000000000e+00	4.260693e+00
2.575000000000000e+00	4.259367e+00
2.576000000000000e+00	4.258035e+00
2.577000000000000e+00	4.256699e+00
2.578000000000000e+00	4.255358e+00
2.579000000000000e+00	4.254012e+00
2.580000000000000e+00	4.252661e+00
2.581000000000000e+00	4.251305e+00
2.582000000000000e+00	4.249944e+00
2.583000000000000e+00	4.248578e+00
2.584000000000000e+00	4.247206e+00
2.585000000000000e+00	4.245829e+00
2.586000000000000e+00	4.244447e+00
2.587000000000000e+00	4.243060e+00
2.588000000000000e+00	4.241667e+00
2.589000000000000e+00	4.240269e+00
2.590000000000000e+00	4.238865e+00
2.591000000000000e+00	4.237455e+00
2.592000000000000e+00	4.236041e+00
2.593000000000000e+00	4.234620e+00
2.594000000000000e+00	4.233194e+00
2.595000000000000e+00	4.231762e+00
2.596000000000000e+00	4.230324e+00
2.597000000000000e+00	4.228881e+00
2.598000000000000e+00	4.227431e+00
2.599000000000000e+00	4.225976e+00
2.600000000000000e+00	4.224514e+00
2.601000000000000e+00	4.223047e+00
2.602000000000000e+00	4.221574e+00
2.603000000000000e+00	4.220094e+00
2.604000000000000e+00	4.218608e+00
2.605000000000000e+00	4.217116e+00
2.606000000000000e+00	4.215617e+00
2.607000000000000e+00	4.214112e+00
2.608000000000000e+00	4.212601e+00
2.609000000000000e+00	4.211082e+00
2.610000000000000e+00	4.209558e+00
2.611000000000000e+00	4.208026e+00
2.612000000000000e+00	4.206489e+00
2.613000000000000e+00	4.204944e+00
2.614000000000000e+00	4.203392e+00
2.615000000000000e+00	4.201833e+00
2.616000000000000e+00	4.200267e+00
2.617000000000000e+00	4.198695e+00
2.618000000000000e+00	4.197115e+00
2.619000000000000e+00	4.195528e+00
2.620000000000000e+00	4.193933e+00
2.621000000000000e+00	4.192331e+00
2.622000000000000e+00	4.190722e+00
2.623000000000000e+00	4.189105e+00
2.624000000000000e+00	4.187480e+00
2.625000000000000e+00	4.185848e+00
2.626000000000000e+00	4.184208e+00
2.627000000000000e+00	4.182560e+00
2.628000000000000e+00	4.180904e+00
2.629000000000000e+00	4.179241e+00
2.630000000000000e+00	4.177569e+00
2.631000000000000e+00	4.175889e+00
2.632000000000000e+00	4.174200e+00
2.633000000000000e+00	4.172503e+00
2.634000000000000e+00	4.170798e+00
2.635000000000000e+00	4.169084e+00
2.636000000000000e+00	4.167361e+00
2.637000000000000e+00	4.165629e+00
2.638000000000000e+00	4.163889e+00
2.639000000000000e+00	4.162140e+00
2.640000000000000e+00	4.160382e+00
2.641000000000000e+00	4.158614e+00
2.642000000000000e+00	4.156837e+00
2.643000000000000e+00	4.155051e+00
2.644000000000000e+00	4.153255e+00
2.645000000000000e+00	4.151450e+00
2.646000000000000e+00	4.149634e+00
2.647000000000000e+00	4.147810e+00
2.648000000000000e+00	4.145975e+00
2.649000000000000e+00	4.144130e+00
2.650000000000000e+00	4.142274e+00
2.651000000000000e+00	4.140409e+00
2.652000000000000e+00	4.138533e+00
2.653000000000000e+00	4.136646e+00
2.654000000000000e+00	4.134749e+00
2.655000000000000e+00	4.132841e+00
2.656000000000000e+00	4.130922e+00
2.657000000000000e+00	4.128992e+00
2.658000000000000e+00	4.127051e+00
2.659000000000000e+00	4.125098e+00
2.660000000000000e+00	4.123135e+00
2.661000000000000e+00	4.121159e+00
2.662000000000000e+00	4.119171e+00
2.663000000000000e+00	4.117172e+00
2.664000000000000e+00	4.115161e+00
2.665000000000000e+00	4.113137e+00
2.666000000000000e+00	4.111102e+00
2.667000000000000e+00	4.109053e+00
2.668000000000000e+00	4.106992e+00
2.669000000000000e+00	4.104919e+00
2.670000000000000e+00	4.102832e+00
2.671000000000000e+00	4.100733e+00
2.672000000000000e+00	4.098620e+00
2.673000000000000e+00	4.096494e+00
2.674000000000000e+00	4.094354e+00
2.675000000000000e+00	4.092200e+00
2.676000000000000e+00	4.090033e+00
2.677000000000000e+00	4.087852e+00
2.678000000000000e+00	4.085656e+00
2.679000000000000e+00	4.083447e+00
2.680000000000000e+00	4.081222e+00
2.681000000000000e+00	4.078983e+00
2.682000000000000e+00	4.076729e+00
2.683000000000000e+00	4.074460e+00
2.684000000000000e+00	4.072176e+00
2.685000000000000e+00	4.069877e+00
2.686000000000000e+00	4.067562e+00
2.687000000000000e+00	4.065231e+00
2.688000000000000e+00	4.062884e+00
2.689000000000000e+00	4.060522e+00
2.690000000000000e+00	4.058143e+00
2.691000000000000e+00	4.055747e+00
2.692000000000000e+00	4.053335e+00
2.693000000000000e+00	4.050907e+00
2.694000000000000e+00	4.048460e+00
2.695000000000000e+00	4.045998e+00
2.696000000000000e+00	4.043518e+00
2.697000000000000e+00	4.041020e+00
2.698000000000000e+00	4.038504e+00
2.699000000000000e+00	4.035971e+00
2.700000000000000e+00	4.033419e+00
2.701000000000000e+00	4.030849e+00
2.702000000000000e+00	4.028261e+00
2.703000000000000e+00	4.025654e+00
2.704000000000000e+00	4.023028e+00
2.705000000000000e+00	4.020383e+00
2.706000000000000e+00	4.017719e+00
2.707000000000000e+00	4.015036e+00
2.708000000000000e+00	4.012332e+00
2.709000000000000e+00	4.009610e+00
2.710000000000000e+00	4.006866e+00
2.711000000000000e+00	4.004103e+00
2.712000000000000e+00	4.001319e+00
2.713000000000000e+00	3.998515e+00
2.714000000000000e+00	3.995690e+00
2.715000000000000e+00	3.992843e+00
2.716000000000000e+00	3.989976e+00
2.717000000000000e+00	3.987087e+00
2.718000000000000e+00	3.984176e+00
2.719000000000000e+00	3.981244e+00
2.720000000000000e+00	3.978289e+00
2.721000000000000e+00	3.975312e+00
2.722000000000000e+00	3.972313e+00
2.723000000000000e+00	3.969291e+00
2.724000000000000e+00	3.966246e+00
2.725000000000000e+00	3.963178e+00
2.726000000000000e+00	3.960086e+00
2.727000000000000e+00	3.956971e+00
2.728000000000000e+00	3.953833e+00
2.729000000000000e+00	3.950670e+00
2.730000000000000e+00	3.947483e+00
2.731000000000000e+00	3.944272e+00
2.732000000000000e+00	3.941036e+00
2.733000000000000e+00	3.937776e+00
2.734000000000000e+00	3.934490e+00
2.735000000000000e+00	3.931180e+00
2.736000000000000e+00	3.927843e+00
2.737000000000000e+00	3.924481e+00
2.738000000000000e+00	3.921093e+00
2.739000000000000e+00	3.917679e+00
2.740000000000000e+00	3.914239e+00
2.741000000000000e+00	3.910772e+00
2.742000000000000e+00	3.907278e+00
2.743000000000000e+00	3.903758e+00
2.744000000000000e+00	3.900210e+00
2.745000000000000e+00	3.896635e+00
2.746000000000000e+00	3.893032e+00
2.747000000000000e+00	3.889401e+00
2.748000000000000e+00	3.885742e+00
2.749000000000000e+00	3.882054e+00
2.750000000000000e+00	3.878339e+00
2.751000000000000e+00	3.874594e+00
2.752000000000000e+00	3.870820e+00
2.753000000000000e+00	3.867018e+00
2.754000000000000e+00	3.863185e+00
2.755000000000000e+00	3.859323e+00
2.756000000000000e+00	3.855431e+00
2.757000000000000e+00	3.851509e+00
2.758000000000000e+00	3.847557e+00
2.759000000000000e+00	3.843574e+00
2.760000000000000e+00	3.839561e+00
2.761000000000000e+00	3.835516e+00
2.762000000000000e+00	3.831440e+00
2.763000000000000e+00	3.827332e+00
2.764000000000000e+00	3.823193e+00
2.765000000000000e+00	3.819022e+00
2.766000000000000e+00	3.814819e+00
2.767000000000000e+00	3.810584e+00
2.768000000000000e+00	3.806315e+00
2.769000000000000e+00	3.802015e+00
2.770000000000000e+00	3.797681e+00
2.771000000000000e+00	3.793314e+00
2.772000000000000e+00	3.788913e+00
2.773000000000000e+00	3.784478e+00
2.774000000000000e+00	3.780010e+00
2.775000000000000e+00	3.775508e+00
2.776000000000000e+00	3.770971e+00
2.777000000000000e+00	3.766400e+00
2.778000000000000e+00	3.761794e+00
2.779000000000000e+00	3.757153e+00
2.780000000000000e+00	3.752477e+00
2.781000000000000e+00	3.747765e+00
2.782000000000000e+00	3.743018e+00
2.783000000000000e+00	3.738235e+00
2.784000000000000e+00	3.733416e+00
2.785000000000000e+00	3.728561e+00
2.786000000000000e+00	3.723669e+00
2.787000000000000e+00	3.718740e+00
2.788000000000000e+00	3.713775e+00
2.789000000000000e+00	3.708773e+00
2.790000000000000e+00	3.703733e+00
2.791000000000000e+00	3.698657e+00
2.792000000000000e+00	3.693542e+00
2.793000000000000e+00	3.688390e+00
2.794000000000000e+00	3.683199e+00
2.795000000000000e+00	3.677970e+00
2.796000000000000e+00	3.672704e+00
2.797000000000000e+00	3.667398e+00
2.798000000000000e+00	3.662054e+00
2.799000000000000e+00	3.656670e+00
2.800000000000000e+00	3.651248e+00
2.801000000000000e+00	3.645787e+00
2.802000000000000e+00	3.640285e+00
2.803000000000000e+00	3.634745e+00
2.804000000000000e+00	3.629165e+00
2.805000000000000e+00	3.623544e+00
2.806000000000000e+00	3.617884e+00
2.807000000000000e+00	3.612184e+00
2.808000000000000e+00	3.606442e+00
2.809000000000000e+00	3.600661e+00
2.810000000000000e+00	3.594839e+00
2.811000000000000e+00	3.588976e+00
2.812000000000000e+00	3.583072e+00
2.813000000000000e+00	3.577127e+00
2.814000000000000e+00	3.571141e+00
2.815000000000000e+00	3.565114e+00
2.816000000000000e+00	3.559045e+00
2.817000000000000e+00	3.552935e+00
2.818000000000000e+00	3.546783e+00
2.819000000000000e+00	3.540590e+00
2.820000000000000e+00	3.534354e+00
2.821000000000000e+00	3.528077e+00
2.822000000000000e+00	3.521757e+00
2.823000000000000e+00	3.515396e+00
2.824000000000000e+00	3.508992e+00
2.825000000000000e+00	3.502546e+00
2.826000000000000e+00	3.496057e+00
2.827000000000000e+00	3.489527e+00
2.828000000000000e+00	3.482953e+00
2.829000000000000e+00	3.476338e+00
2.830000000000000e+00	3.469679e+00
2.831000000000000e+00	3.462979e+00
2.832000000000000e+00	3.456235e+00
2.833000000000000e+00	3.449449e+00
2.834000000000000e+00	3.442620e+00
2.835000000000000e+00	3.435748e+00
2.836000000000000e+00	3.428834e+00
2.837000000000000e+00	3.421877e+00
2.838000000000000e+00	3.414877e+00
2.839000000000000e+00	3.407835e+00
2.840000000000000e+00	3.400749e+00
2.841000000000000e+00	3.393621e+00
2.842000000000000e+00	3.386451e+00
2.843000000000000e+00	3.379238e+00
2.844000000000000e+00	3.371982e+00
2.845000000000000e+00	3.364684e+00
2.846000000000000e+00	3.357343e+00
2.847000000000000e+00	3.349959e+00
2.848000000000000e+00	3.342534e+00
2.849000000000000e+00	3.335066e+00
2.850000000000000e+00	3.327555e+00
2.851000000000000e+00	3.320003e+00
2.852000000000000e+00	3.312409e+00
2.853000000000000e+00	3.304772e+00
2.854000000000000e+00	3.297094e+00
2.855000000000000e+00	3.289374e+00
2.856000000000000e+00	3.281612e+00
2.857000000000000e+00	3.273809e+00
2.858000000000000e+00	3.265965e+00
2.859000000000000e+00	3.258080e+00
2.860000000000000e+00	3.250153e+00
2.861000000000000e+00	3.242186e+00
2.862000000000000e+00	3.234177e+00
2.863000000000000e+00	3.226129e+00
2.864000000000000e+00	3.218040e+00
2.865000000000000e+00	3.209910e+00
2.866000000000000e+00	3.201741e+00
2.867000000000000e+00	3.193532e+00
2.868000000000000e+00	3.185284e+00
2.869000000000000e+00	3.176996e+00
2.870000000000000e+00	3.168669e+00
2.871000000000000e+00	3.160303e+00
2.872000000000000e+00	3.151899e+00
2.873000000000000e+00	3.143456e+00
2.874000000000000e+00	3.134975e+00
2.875000000000000e+00	3.126456e+00
2.876000000000000e+00	3.117900e+00
2.877000000000000e+00	3.109307e+00
2.878000000000000e+00	3.100676e+00
2.879000000000000e+00	3.092009e+00
2.880000000000000e+00	3.083305e+00
2.881000000000000e+00	3.074566e+00
2.882000000000000e+00	3.065790e+00
2.883000000000000e+00	3.056980e+00
2.884000000000000e+00	3.048134e+00
2.885000000000000e+00	3.039253e+00
2.886000000000000e+00	3.030338e+00
2.887000000000000e+00	3.021389e+00
2.888000000000000e+00	3.012407e+00
2.889000000000000e+00	3.003391e+00
2.890000000000000e+00	2.994343e+00
2.891000000000000e+00	2.985261e+00
2.892000000000000e+00	2.976148e+00
2.893000000000000e+00	2.967004e+00
2.894000000000000e+00	2.957828e+00
2.895000000000000e+00	2.948621e+00
2.896000000000000e+00	2.939384e+00
2.897000000000000e+00	2.930116e+00
2.898000000000000e+00	2.920820e+00
2.899000000000000e+00	2.911494e+00
2.900000000000000e+00	2.902140e+00
2.901000000000000e+00	2.892758e+00
2.902000000000000e+00	2.883348e+00
2.903000000000000e+00	2.873911e+00
2.904000000000000e+00	2.864448e+00
2.905000000000000e+00	2.854958e+00
2.906000000000000e+00	2.845443e+00
2.907000000000000e+00	2.835902e+00
2.908000000000000e+00	2.826338e+00
2.909000000000000e+00	2.816749e+00
2.910000000000000e+00	2.807137e+00
2.911000000000000e+00	2.797501e+00
2.912000000000000e+00	2.787844e+00
2.913000000000000e+00	2.778164e+00
2.914000000000000e+00	2.768464e+00
2.915000000000000e+00	2.758743e+00
2.916000000000000e+00	2.749002e+00
2.917000000000000e+00	2.739241e+00
2.918000000000000e+00	2.729461e+00
2.919000000000000e+00	2.719664e+00
2.920000000000000e+00	2.709848e+00
2.921000000000000e+00	2.700016e+00
2.922000000000000e+00	2.690168e+00
2.923000000000000e+00	2.680303e+00
2.924000000000000e+00	2.670424e+00
2.925000000000000e+00	2.660530e+00
2.926000000000000e+00	2.650623e+00
2.927000000000000e+00	2.640702e+00
2.928000000000000e+00	2.630769e+00
2.929000000000000e+00	2.620825e+00
2.930000000000000e+00	2.610869e+00
2.931000000000000e+00	2.600903e+00
2.932000000000000e+00	2.590927e+00
2.933000000000000e+00	2.580943e+00
2.934000000000000e+00	2.570951e+00
2.935000000000000e+00	2.560951e+00
2.936000000000000e+00	2.550944e+00
2.937000000000000e+00	2.540931e+00
2.938000000000000e+00	2.530913e+00
2.939000000000000e+00	2.520891e+00
2.940000000000000e+00	2.510865e+00
2.941000000000000e+00	2.500836e+00
2.942000000000000e+00	2.490805e+00
2.943000000000000e+00	2.480772e+00
2.944000000000000e+00	2.470739e+00
2.945000000000000e+00	2.460706e+00
2.946000000000000e+00	2.450675e+00
2.947000000000000e+00	2.440645e+00
2.948000000000000e+00	2.430617e+00
2.949000000000000e+00	2.420593e+00
2.950000000000000e+00	2.410573e+00
2.951000000000000e+00	2.400558e+00
2.952000000000000e+00	2.390550e+00
2.953000000000000e+00	2.380548e+00
2.954000000000000e+00	2.370553e+00
2.955000000000000e+00	2.360567e+00
2.956000000000000e+00	2.350591e+00
2.957000000000000e+00	2.340624e+00
2.958000000000000e+00	2.330669e+00
2.959000000000000e+00	2.320725e+00
2.960000000000000e+00	2.310794e+00
2.961000000000000e+00	2.300877e+00
2.962000000000000e+00	2.290974e+00
2.963000000000000e+00	2.281086e+00
2.964000000000000e+00	2.271215e+00
2.965000000000000e+00	2.261361e+00
2.966000000000000e+00	2.251524e+00
2.967000000000000e+00	2.241707e+00
2.968000000000000e+00	2.231910e+00
2.969000000000000e+00	2.222133e+00
2.970000000000000e+00	2.212378e+00
2.971000000000000e+00	2.202645e+00
2.972000000000000e+00	2.192935e+00
2.973000000000000e+00	2.183250e+00
2.974000000000000e+00	2.173589e+00
2.975000000000000e+00	2.163955e+00
2.976000000000000e+00	2.154348e+00
2.977000000000000e+00	2.144768e+00
2.978000000000000e+00	2.135217e+00
2.979000000000000e+00	2.125696e+00
2.980000000000000e+00	2.116205e+00
2.981000000000000e+00	2.106745e+00
2.982000000000000e+00	2.097317e+00
2.983000000000000e+00	2.087923e+00
2.984000000000000e+00	2.078562e+00
2.985000000000000e+00	2.069236e+00
2.986000000000000e+00	2.059945e+00
2.987000000000000e+00	2.050691e+00
2.988000000000000e+00	2.041474e+00
2.989000000000000e+00	2.032296e+00
2.990000000000000e+00	2.023156e+00
2.991000000000000e+00	2.014056e+00
2.992000000000000e+00	2.004996e+00
2.993000000000000e+00	1.995978e+00
2.994000000000000e+00	1.987001e+00
2.995000000000000e+00	1.978068e+00
2.996000000000000e+00	1.969178e+00
2.997000000000000e+00	1.960332e+00
2.998000000000000e+00	1.951532e+00
2.999000000000000e+00	1.942777e+00
3.000000000000000e+00	1.934069e+00
3.001000000000000e+00	1.925408e+00
3.002000000000000e+00	1.916795e+00
3.003000000000000e+00	1.908231e+00
3.004000000000000e+00	1.899715e+00
3.005000000000000e+00	1.891250e+00
3.006000000000000e+00	1.882834e+00
3.007000000000000e+00	1.874470e+00
3.008000000000000e+00	1.866158e+00
3.009000000000000e+00	1.857898e+00
3.010000000000000e+00	1.849690e+00
3.011000000000000e+00	1.841536e+00
3.012000000000000e+00	1.833435e+00
3.013000000000000e+00	1.825389e+00
3.014000000000000e+00	1.817397e+00
3.015000000000000e+00	1.809460e+00
3.016000000000000e+00	1.801579e+00
3.017000000000000e+00	1.793754e+00
3.018000000000000e+00	1.785985e+00
3.019000000000000e+00	1.778273e+00
3.020000000000000e+00	1.770619e+00
3.021000000000000e+00	1.763021e+00
3.022000000000000e+00	1.755481e+00
3.023000000000000e+00	1.747999e+00
3.024000000000000e+00	1.740575e+00
3.025000000000000e+00	1.733210e+00
3.026000000000000e+00	1.725904e+00
3.027000000000000e+00	1.718656e+00
3.028000000000000e+00	1.711467e+00
3.029000000000000e+00	1.704337e+00
3.030000000000000e+00	1.697266e+00
3.031000000000000e+00	1.690255e+00
3.032000000000000e+00	1.683304e+00
3.033000000000000e+00	1.676411e+00
3.034000000000000e+00	1.669579e+00
3.035000000000000e+00	1.662805e+00
3.036000000000000e+00	1.656092e+00
3.037000000000000e+00	1.649437e+00
3.038000000000000e+00	1.642843e+00
3.039000000000000e+00	1.636307e+00
3.040000000000000e+00	1.629831e+00
3.041000000000000e+00	1.623414e+00
3.042000000000000e+00	1.617056e+00
3.043000000000000e+00	1.610757e+00
3.044000000000000e+00	1.604516e+00
3.045000000000000e+00	1.598334e+00
3.046000000000000e+00	1.592211e+00
3.047000000000000e+00	1.586145e+00
3.048000000000000e+00	1.580137e+00
3.049000000000000e+00	1.574187e+00
3.050000000000000e+00	1.568295e+00
3.051000000000000e+00	1.562459e+00
3.052000000000000e+00	1.556680e+00
3.053000000000000e+00	1.550957e+00
3.054000000000000e+00	1.545291e+00
3.055000000000000e+00	1.539680e+00
3.056000000000000e+00	1.534125e+00
3.057000000000000e+00	1.528624e+00
3.058000000000000e+00	1.523179e+00
3.059000000000000e+00	1.517787e+00
3.060000000000000e+00	1.512450e+00
3.061000000000000e+00	1.507165e+00
3.062000000000000e+00	1.501934e+00
3.063000000000000e+00	1.496756e+00
3.064000000000000e+00	1.491629e+00
3.065000000000000e+00	1.486555e+00
3.066000000000000e+00	1.481531e+00
3.067000000000000e+00	1.476558e+00
3.068000000000000e+00	1.471636e+00
3.069000000000000e+00	1.466763e+00
3.070000000000000e+00	1.461939e+00
3.071000000000000e+00	1.457165e+00
3.072000000000000e+00	1.452438e+00
3.073000000000000e+00	1.447760e+00
3.074000000000000e+00	1.443129e+00
3.075000000000000e+00	1.438544e+00
3.076000000000000e+00	1.434006e+00
3.077000000000000e+00	1.429514e+00
3.078000000000000e+00	1.425067e+00
3.079000000000000e+00	1.420664e+00
3.080000000000000e+00	1.416306e+00
3.081000000000000e+00	1.411991e+00
3.082000000000000e+00	1.407720e+00
3.083000000000000e+00	1.403491e+00
3.084000000000000e+00	1.399304e+00
3.085000000000000e+00	1.395159e+00
3.086000000000000e+00	1.391054e+00
3.087000000000000e+00	1.386990e+00
3.088000000000000e+00	1.382966e+00
3.089000000000000e+00	1.378981e+00
3.090000000000000e+00	1.375035e+00
3.091000000000000e+00	1.371128e+00
3.092000000000000e+00	1.367258e+00
3.093000000000000e+00	1.363425e+00
3.094000000000000e+00	1.359630e+00
3.095000000000000e+00	1.355870e+00
3.096000000000000e+00	1.352146e+00
3.097000000000000e+00	1.348457e+00
3.098000000000000e+00	1.344802e+00
3.099000000000000e+00	1.341182e+00
3.100000000000000e+00	1.337595e+00
3.101000000000000e+00	1.334042e+00
3.102000000000000e+00	1.330521e+00
3.103000000000000e+00	1.327032e+00
3.104000000000000e+00	1.323574e+00
3.105000000000000e+00	1.320148e+00
3.106000000000000e+00	1.316751e+00
3.107000000000000e+00	1.313385e+00
3.108000000000000e+00	1.310049e+00
3.109000000000000e+00	1.306742e+00
3.110000000000000e+00	1.303463e+00
3.111000000000000e+00	1.300212e+00
3.112000000000000e+00	1.296989e+00
3.113000000000000e+00	1.293793e+00
3.114000000000000e+00	1.290624e+00
3.115000000000000e+00	1.287480e+00
3.116000000000000e+00	1.284363e+00
3.117000000000000e+00	1.281271e+00
3.118000000000000e+00	1.278204e+00
3.119000000000000e+00	1.275161e+00
3.120000000000000e+00	1.272142e+00
3.121000000000000e+00	1.269147e+00
3.122000000000000e+00	1.266175e+00
3.123000000000000e+00	1.263226e+00
3.124000000000000e+00	1.260299e+00
3.125000000000000e+00	1.257394e+00
3.126000000000000e+00	1.254510e+00
3.127000000000000e+00	1.251647e+00
3.128000000000000e+00	1.248805e+00
3.129000000000000e+00	1.245984e+00
3.130000000000000e+00	1.243182e+00
3.131000000000000e+00	1.240400e+00
3.132000000000000e+00	1.237637e+00
3.133000000000000e+00	1.234893e+00
3.134000000000000e+00	1.232167e+00
3.135000000000000e+00	1.229460e+00
3.136000000000000e+00	1.226770e+00
3.137000000000000e+00	1.224097e+00
3.138000000000000e+00	1.221442e+00
3.139000000000000e+00	1.218803e+00
3.140000000000000e+00	1.216181e+00
3.141000000000000e+00	1.213575e+00
3.142000000000000e+00	1.210985e+00
3.143000000000000e+00	1.208411e+00
3.144000000000000e+00	1.205851e+00
3.145000000000000e+00	1.203307e+00
3.146000000000000e+00	1.200777e+00
3.147000000000000e+00	1.198261e+00
3.148000000000000e+00	1.195760e+00
3.149000000000000e+00	1.193273e+00
3.150000000000000e+00	1.190799e+00
3.151000000000000e+00	1.188338e+00
3.152000000000000e+00	1.185890e+00
3.153000000000000e+00	1.183456e+00
3.154000000000000e+00	1.181033e+00
3.155000000000000e+00	1.178624e+00
3.156000000000000e+00	1.176226e+00
3.157000000000000e+00	1.173840e+00
3.158000000000000e+00	1.171466e+00
3.159000000000000e+00	1.169103e+00
3.160000000000000e+00	1.166752e+00
3.161000000000000e+00	1.164412e+00
3.162000000000000e+00	1.162082e+00
3.163000000000000e+00	1.159764e+00
3.164000000000000e+00	1.157455e+00
3.165000000000000e+00	1.155158e+00
3.166000000000000e+00	1.152870e+00
3.167000000000000e+00	1.150592e+00
3.168000000000000e+00	1.148324e+00
3.169000000000000e+00	1.146066e+00
3.170000000000000e+00	1.143817e+00
3.171000000000000e+00	1.141577e+00
3.172000000000000e+00	1.139347e+00
3.173000000000000e+00	1.137125e+00
3.174000000000000e+00	1.134913e+00
3.175000000000000e+00	1.132709e+00
3.176000000000000e+00	1.130514e+00
3.177000000000000e+00	1.128327e+00
3.178000000000000e+00	1.126149e+00
3.179000000000000e+00	1.123979e+00
3.180000000000000e+00	1.121817e+00
3.181000000000000e+00	1.119663e+00
3.182000000000000e+00	1.117517e+00
3.183000000000000e+00	1.115378e+00
3.184000000000000e+00	1.113248e+00
3.185000000000000e+00	1.111125e+00
3.186000000000000e+00	1.109009e+00
3.187000000000000e+00	1.106900e+00
3.188000000000000e+00	1.104799e+00
3.189000000000000e+00	1.102705e+00
3.190000000000000e+00	1.100618e+00
3.191000000000000e+00	1.098538e+00
3.192000000000000e+00	1.096465e+00
3.193000000000000e+00	1.094398e+00
3.194000000000000e+00	1.092338e+00
3.195000000000000e+00	1.090285e+00
3.196000000000000e+00	1.088238e+00
3.197000000000000e+00	1.086198e+00
3.198000000000000e+00	1.084164e+00
3.199000000000000e+00	1.082137e+00
3.200000000000000e+00	1.080116e+00
3.201000000000000e+00	1.078100e+00
3.202000000000000e+00	1.076091e+00
3.203000000000000e+00	1.074088e+00
3.204000000000000e+00	1.072091e+00
3.205000000000000e+00	1.070100e+00
3.206000000000000e+00	1.068114e+00
3.207000000000000e+00	1.066134e+00
3.208000000000000e+00	1.064160e+00
3.209000000000000e+00	1.062192e+00
3.210000000000000e+00	1.060229e+00
3.211000000000000e+00	1.058272e+00
3.212000000000000e+00	1.056320e+00
3.213000000000000e+00	1.054374e+00
3.214000000000000e+00	1.052433e+00
3.215000000000000e+00	1.050497e+00
3.216000000000000e+00	1.048566e+00
3.217000000000000e+00	1.046641e+00
3.218000000000000e+00	1.044721e+00
3.219000000000000e+00	1.042806e+00
3.220000000000000e+00	1.040896e+00
3.221000000000000e+00	1.038991e+00
3.222000000000000e+00	1.037091e+00
3.223000000000000e+00	1.035196e+00
3.224000000000000e+00	1.033305e+00
3.225000000000000e+00	1.031420e+00
3.226000000000000e+00	1.029539e+00
3.227000000000000e+00	1.027664e+00
3.228000000000000e+00	1.025793e+00
3.229000000000000e+00	1.023926e+00
3.230000000000000e+00	1.022064e+00
3.231000000000000e+00	1.020207e+00
3.232000000000000e+00	1.018355e+00
3.233000000000000e+00	1.016506e+00
3.234000000000000e+00	1.014663e+00
3.235000000000000e+00	1.012824e+00
3.236000000000000e+00	1.010989e+00
